                  1         2         3         4         5         6         7         8         9
  5.84E+00  3.99E-03  8.52E-05  6.93E-04  1.86E-03  1.99E-05  2.92E-10  2.25E-04  6.30E-04  9.50E-05
  6.26E+00  4.06E-03  4.89E-05  6.36E-04  1.49E-03  8.11E-06  2.79E-11  1.71E-04  5.79E-04  7.58E-05
  6.70E+00  3.77E-03  2.50E-05  5.64E-04  1.14E-03  2.33E-06  1.61E-12  1.17E-04  5.26E-04  5.89E-05
  7.15E+00  3.15E-03  1.11E-05  4.79E-04  8.12E-04  4.19E-07  5.11E-14  7.11E-05  4.76E-04  4.58E-05
  7.62E+00  2.53E-03  4.39E-06  3.89E-04  5.30E-04  4.30E-08  7.81E-16  3.75E-05  4.47E-04  3.66E-05
  8.11E+00  2.16E-03  1.76E-06  2.98E-04  3.04E-04  2.20E-09  4.59E-18  1.66E-05  4.28E-04  3.01E-05
  8.62E+00  1.88E-03  8.70E-07  2.18E-04  1.51E-04  4.92E-11  9.48E-21  5.91E-06  3.94E-04  2.52E-05
  9.15E+00  1.40E-03  4.88E-07  1.55E-04  5.96E-05  4.81E-13  7.85E-24  1.69E-06  3.41E-04  2.12E-05
  9.69E+00  1.88E-03  2.70E-07  1.31E-04  3.56E-05  3.71E-15  7.45E-27  4.27E-07  2.96E-04  1.76E-05
                 37        38
  1.00E-05  8.11E-04  3.19E+01
  1.25E-05  9.41E-04  1.18E+01
  1.55E-05  1.10E-03  8.15E+00
  1.93E-05  1.29E-03  7.18E+00
  2.40E-05  1.52E-03  7.05E+00
  2.97E-05  1.80E-03  6.97E+00
  3.67E-05  2.14E-03  6.93E+00
  4.54E-05  2.56E-03  6.94E+00
  5.60E-05  3.06E-03  6.85E+00
  6.89E-05  3.67E-03  6.43E+00
  8.46E-05  4.41E-03  5.55E+00
  1.04E-04  5.34E-03  4.33E+00
  1.27E-04  6.50E-03  3.14E+00
  1.55E-04  7.88E-03  2.41E+00
  1.90E-04  9.55E-03  2.21E+00
  2.31E-04  1.16E-02  2.26E+00
  2.81E-04  1.40E-02  2.26E+00
  3.42E-04  1.68E-02  2.08E+00
  4.14E-04  2.02E-02  1.71E+00
  5.02E-04  2.42E-02  1.18E+00
  6.06E-04  2.90E-02  6.59E-01
  7.31E-04  3.45E-02  2.84E-01
  8.81E-04  4.08E-02  1.11E-01
  1.06E-03  4.82E-02  6.99E-02
  1.27E-03  5.65E-02  7.40E-02
  1.52E-03  6.55E-02  8.60E-02
  1.82E-03  7.48E-02  9.95E-02
  2.18E-03  8.40E-02  1.13E-01
  2.60E-03  9.20E-02  1.27E-01
  3.09E-03  9.79E-02  1.39E-01
  3.67E-03  1.01E-01  1.46E-01
  4.36E-03  9.92E-02  1.47E-01
  5.16E-03  9.39E-02  1.39E-01
  6.10E-03  8.57E-02  1.22E-01
  7.21E-03  7.62E-02  9.49E-02
  8.49E-03  6.69E-02  6.43E-02
  9.99E-03  3.94E-02  2.69E-02
  1.17E-02  3.58E-02  1.54E-02
  1.38E-02  3.21E-02  8.93E-03
  1.61E-02  2.81E-02  6.14E-03
  1.88E-02  2.40E-02  5.34E-03
  2.20E-02  2.04E-02  5.39E-03
  2.56E-02  1.75E-02  5.73E-03
  2.98E-02  1.53E-02  6.09E-03
  3.46E-02  1.34E-02  6.35E-03
  4.00E-02  1.16E-02  6.46E-03
  4.63E-02  9.66E-03  6.34E-03
  5.35E-02  7.78E-03  5.95E-03
  6.17E-02  6.04E-03  5.29E-03
  7.11E-02  4.54E-03  4.41E-03
  8.17E-02  3.31E-03  3.41E-03
  9.37E-02  2.35E-03  2.44E-03
  1.07E-01  1.64E-03  1.63E-03
  1.23E-01  1.13E-03  1.02E-03
  1.40E-01  7.76E-04  6.06E-04
  1.60E-01  5.24E-04  3.50E-04
  1.82E-01  3.40E-04  2.07E-04
  2.07E-01  2.15E-04  1.35E-04
  2.34E-01  1.35E-04  9.52E-05
  2.65E-01  8.80E-05  6.67E-05
  3.00E-01  5.93E-05  4.28E-05
  3.38E-01  3.95E-05  2.41E-05
  3.81E-01  2.45E-05  1.14E-05
  4.29E-01  1.34E-05  4.39E-06
  4.81E-01  6.24E-06  1.32E-06
  5.40E-01  2.37E-06  2.95E-07
  6.04E-01  7.03E-07  4.61E-08
  6.75E-01  1.56E-07  4.72E-09
  7.52E-01  2.43E-08  2.92E-10
  8.38E-01  2.51E-09  9.98E-12
  9.31E-01  1.59E-10  1.69E-13
  1.03E+00  5.65E-12  1.26E-15
  1.15E+00  1.02E-13  3.53E-18
  1.27E+00  8.42E-16  3.10E-21
  1.40E+00  2.75E-18  7.03E-25
  1.54E+00  3.06E-21  3.29E-29
  1.70E+00  9.75E-25  2.45E-34
  1.86E+00  7.33E-29  2.19E-40
  2.04E+00  1.02E-33  1.55E-47
  2.24E+00  2.01E-39  5.91E-56
  2.45E+00  4.31E-46  7.95E-66
  2.67E+00  7.34E-54  2.36E-77
  2.91E+00  7.13E-63  9.20E-91
  3.17E+00  2.68E-73  2.71-106
  3.44E+00  1.78E-85  0.00E+00
  3.73E+00  2.59E-99  0.00E+00
  4.03E+00  5.92-115  0.00E+00
  4.36E+00  4.47-132  0.00E+00
  4.70E+00  0.00E+00  0.00E+00
  5.06E+00  0.00E+00  0.00E+00
  5.44E+00  0.00E+00  0.00E+00
  5.84E+00  0.00E+00  0.00E+00
  6.26E+00  0.00E+00  0.00E+00
  6.70E+00  0.00E+00  0.00E+00
  7.15E+00  0.00E+00  0.00E+00
  7.62E+00  0.00E+00  0.00E+00
  8.11E+00  0.00E+00  0.00E+00
  8.62E+00  0.00E+00  0.00E+00
  9.15E+00  0.00E+00  0.00E+00
  9.69E+00  0.00E+00  0.00E+00
