 NST=     1

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
 84   2.475E+05   3.487E+04   2.406E+04   3.268E+05   1.048E+05   2.955E+05   1.025E+05   3.078E+05
 85   2.499E+05   3.408E+04   2.789E+04   3.257E+05   1.159E+05   2.865E+05   1.139E+05   2.982E+05
 86   2.529E+05   3.325E+04   3.372E+04   3.244E+05   1.279E+05   2.753E+05   1.261E+05   2.863E+05
 87   2.564E+05   3.237E+04   4.180E+04   3.227E+05   1.408E+05   2.623E+05   1.392E+05   2.726E+05
 88   2.606E+05   3.144E+04   5.204E+04   3.206E+05   1.546E+05   2.477E+05   1.531E+05   2.572E+05
 89   2.654E+05   3.046E+04   6.410E+04   3.181E+05   1.692E+05   2.313E+05   1.679E+05   2.402E+05
 90   2.711E+05   2.943E+04   7.774E+04   3.150E+05   1.846E+05   2.130E+05   1.835E+05   2.213E+05
 91   2.774E+05   2.836E+04   9.263E+04   3.114E+05   2.007E+05   1.931E+05   1.997E+05   2.007E+05
 92   2.845E+05   2.724E+04   1.088E+05   3.073E+05   2.173E+05   1.718E+05   2.164E+05   1.789E+05
 93   2.923E+05   2.607E+04   1.262E+05   3.027E+05   2.343E+05   1.488E+05   2.335E+05   1.556E+05
 94   3.006E+05   2.486E+04   1.444E+05   2.977E+05   2.513E+05   1.240E+05   2.506E+05   1.305E+05
 95   3.093E+05   2.361E+04   1.632E+05   2.925E+05   2.683E+05   9.793E+04   2.676E+05   1.043E+05
 96   3.185E+05   2.232E+04   1.818E+05   2.871E+05   2.850E+05   7.119E+04   2.844E+05   7.733E+04
 97   3.281E+05   2.099E+04   2.002E+05   2.816E+05   3.022E+05   4.451E+04   3.015E+05   5.045E+04
 98   3.381E+05   1.964E+04   2.185E+05   2.761E+05   3.196E+05   2.185E+04   3.188E+05   2.768E+04
 99   3.480E+05   1.828E+04   2.368E+05   2.705E+05   3.375E+05   5.742E+03   3.357E+05   1.153E+04
100   3.571E+05   1.692E+04   2.553E+05   2.651E+05   3.571E+05   3.875E+02   3.518E+05   6.172E+03
101   3.614E+05   1.559E+04   2.707E+05   2.598E+05   3.614E+05   3.600E+02   3.566E+05   6.001E+03
 NST=     8

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
  1   2.400E+05   4.437E+04   0.000E+00   3.418E+05   8.915E+04   3.126E+05   0.000E+00   3.418E+05
  2   2.400E+05   4.437E+04   4.427E+00   3.418E+05   8.915E+04   3.126E+05   3.802E+00   3.418E+05
  3   2.399E+05   4.437E+04   6.045E+00   3.418E+05   8.915E+04   3.126E+05   5.982E+00   3.418E+05
  4   2.400E+05   4.437E+04   3.856E+00   3.418E+05   8.915E+04   3.126E+05   4.389E+00   3.418E+05
  5   2.399E+05   4.437E+04   3.916E+00   3.418E+05   8.915E+04   3.126E+05   3.831E+00   3.418E+05
  6   2.399E+05   4.437E+04   7.052E+00   3.418E+05   8.915E+04   3.126E+05   7.363E+00   3.418E+05
  7   2.399E+05   4.437E+04   1.113E+01   3.418E+05   8.915E+04   3.126E+05   1.134E+01   3.418E+05
  8   2.399E+05   4.437E+04   1.434E+01   3.418E+05   8.915E+04   3.126E+05   1.431E+01   3.418E+05
  9   2.399E+05   4.437E+04   1.763E+01   3.418E+05   8.915E+04   3.126E+05   1.761E+01   3.418E+05
 10   2.399E+05   4.437E+04   2.164E+01   3.418E+05   8.915E+04   3.126E+05   2.167E+01   3.418E+05
 11   2.400E+05   4.437E+04   2.602E+01   3.418E+05   8.915E+04   3.126E+05   2.601E+01   3.418E+05
 12   2.400E+05   4.437E+04   3.084E+01   3.418E+05   8.915E+04   3.126E+05   3.083E+01   3.418E+05
 13   2.400E+05   4.437E+04   3.616E+01   3.418E+05   8.915E+04   3.126E+05   3.615E+01   3.418E+05
 14   2.400E+05   4.437E+04   4.199E+01   3.418E+05   8.915E+04   3.126E+05   4.198E+01   3.418E+05
 15   2.400E+05   4.437E+04   4.822E+01   3.417E+05   8.915E+04   3.126E+05   4.821E+01   3.417E+05
 16   2.400E+05   4.437E+04   5.472E+01   3.417E+05   8.916E+04   3.126E+05   5.470E+01   3.417E+05
 17   2.400E+05   4.437E+04   6.127E+01   3.417E+05   8.916E+04   3.126E+05   6.127E+01   3.417E+05
 18   2.400E+05   4.437E+04   6.765E+01   3.417E+05   8.916E+04   3.126E+05   6.764E+01   3.417E+05
 19   2.400E+05   4.437E+04   7.357E+01   3.417E+05   8.916E+04   3.126E+05   7.356E+01   3.417E+05
 20   2.400E+05   4.437E+04   7.889E+01   3.417E+05   8.916E+04   3.126E+05   7.888E+01   3.417E+05
 21   2.400E+05   4.437E+04   8.360E+01   3.417E+05   8.916E+04   3.126E+05   8.359E+01   3.417E+05
 22   2.400E+05   4.437E+04   8.785E+01   3.417E+05   8.916E+04   3.126E+05   8.784E+01   3.417E+05
 23   2.400E+05   4.437E+04   9.191E+01   3.417E+05   8.916E+04   3.126E+05   9.190E+01   3.417E+05
 24   2.400E+05   4.437E+04   9.614E+01   3.417E+05   8.916E+04   3.126E+05   9.613E+01   3.417E+05
 25   2.400E+05   4.437E+04   1.009E+02   3.417E+05   8.916E+04   3.126E+05   1.009E+02   3.417E+05
 26   2.400E+05   4.437E+04   1.064E+02   3.417E+05   8.916E+04   3.126E+05   1.064E+02   3.417E+05
 27   2.400E+05   4.437E+04   1.131E+02   3.417E+05   8.916E+04   3.126E+05   1.131E+02   3.417E+05
 28   2.400E+05   4.437E+04   1.211E+02   3.417E+05   8.916E+04   3.126E+05   1.211E+02   3.417E+05
 29   2.400E+05   4.437E+04   1.308E+02   3.417E+05   8.916E+04   3.126E+05   1.308E+02   3.417E+05
 30   2.400E+05   4.436E+04   1.425E+02   3.417E+05   8.916E+04   3.126E+05   1.425E+02   3.417E+05
 31   2.400E+05   4.436E+04   1.568E+02   3.417E+05   8.916E+04   3.126E+05   1.568E+02   3.417E+05
 32   2.400E+05   4.436E+04   1.739E+02   3.417E+05   8.916E+04   3.126E+05   1.739E+02   3.417E+05
 33   2.400E+05   4.436E+04   1.945E+02   3.417E+05   8.916E+04   3.126E+05   1.945E+02   3.417E+05
 34   2.400E+05   4.436E+04   2.190E+02   3.417E+05   8.916E+04   3.126E+05   2.189E+02   3.417E+05
 35   2.400E+05   4.435E+04   2.476E+02   3.417E+05   8.916E+04   3.126E+05   2.476E+02   3.417E+05
 36   2.400E+05   4.435E+04   2.809E+02   3.416E+05   8.916E+04   3.126E+05   2.809E+02   3.417E+05
 37   2.400E+05   4.435E+04   3.188E+02   3.416E+05   8.916E+04   3.126E+05   3.188E+02   3.416E+05
 38   2.400E+05   4.434E+04   3.614E+02   3.416E+05   8.916E+04   3.126E+05   3.614E+02   3.416E+05
 39   2.400E+05   4.434E+04   4.086E+02   3.416E+05   8.916E+04   3.126E+05   4.086E+02   3.416E+05
 40   2.400E+05   4.433E+04   4.608E+02   3.415E+05   8.916E+04   3.126E+05   4.608E+02   3.416E+05
 41   2.400E+05   4.432E+04   5.191E+02   3.415E+05   8.916E+04   3.126E+05   5.191E+02   3.415E+05
 42   2.400E+05   4.431E+04   5.846E+02   3.415E+05   8.916E+04   3.126E+05   5.846E+02   3.415E+05
 43   2.400E+05   4.431E+04   6.586E+02   3.414E+05   8.916E+04   3.126E+05   6.586E+02   3.415E+05
 44   2.400E+05   4.429E+04   7.422E+02   3.414E+05   8.916E+04   3.126E+05   7.422E+02   3.414E+05
 45   2.400E+05   4.428E+04   8.369E+02   3.413E+05   8.916E+04   3.126E+05   8.369E+02   3.414E+05
 46   2.400E+05   4.426E+04   9.448E+02   3.412E+05   8.916E+04   3.126E+05   9.448E+02   3.413E+05
 47   2.400E+05   4.425E+04   1.069E+03   3.412E+05   8.916E+04   3.126E+05   1.069E+03   3.412E+05
 48   2.400E+05   4.423E+04   1.213E+03   3.411E+05   8.916E+04   3.126E+05   1.213E+03   3.412E+05
 49   2.400E+05   4.420E+04   1.381E+03   3.410E+05   8.916E+04   3.126E+05   1.381E+03   3.411E+05
 50   2.400E+05   4.418E+04   1.572E+03   3.408E+05   8.916E+04   3.126E+05   1.572E+03   3.410E+05
 51   2.400E+05   4.415E+04   1.785E+03   3.407E+05   8.916E+04   3.126E+05   1.785E+03   3.409E+05
 52   2.400E+05   4.411E+04   2.021E+03   3.406E+05   8.916E+04   3.125E+05   2.021E+03   3.408E+05
 53   2.400E+05   4.407E+04   2.279E+03   3.405E+05   8.916E+04   3.125E+05   2.279E+03   3.406E+05
 54   2.400E+05   4.402E+04   2.557E+03   3.403E+05   8.916E+04   3.125E+05   2.557E+03   3.405E+05
 55   2.400E+05   4.397E+04   2.855E+03   3.402E+05   8.916E+04   3.125E+05   2.855E+03   3.404E+05
 56   2.400E+05   4.391E+04   3.175E+03   3.400E+05   8.916E+04   3.125E+05   3.175E+03   3.403E+05
 57   2.400E+05   4.385E+04   3.522E+03   3.398E+05   8.916E+04   3.125E+05   3.522E+03   3.402E+05
 58   2.400E+05   4.377E+04   3.898E+03   3.396E+05   8.917E+04   3.124E+05   3.898E+03   3.400E+05
 59   2.400E+05   4.369E+04   4.309E+03   3.394E+05   8.917E+04   3.124E+05   4.309E+03   3.399E+05
 60   2.400E+05   4.359E+04   4.757E+03   3.392E+05   8.917E+04   3.124E+05   4.757E+03   3.397E+05
 61   2.400E+05   4.349E+04   5.243E+03   3.389E+05   8.917E+04   3.123E+05   5.243E+03   3.395E+05
 62   2.400E+05   4.337E+04   5.766E+03   3.387E+05   8.917E+04   3.123E+05   5.766E+03   3.393E+05
 63   2.400E+05   4.323E+04   6.320E+03   3.384E+05   8.917E+04   3.123E+05   6.320E+03   3.392E+05
 64   2.401E+05   4.309E+04   6.898E+03   3.382E+05   8.917E+04   3.122E+05   6.898E+03   3.390E+05
 65   2.401E+05   4.293E+04   7.492E+03   3.379E+05   8.917E+04   3.122E+05   7.492E+03   3.388E+05
 66   2.401E+05   4.274E+04   8.093E+03   3.376E+05   8.918E+04   3.121E+05   8.093E+03   3.387E+05
 67   2.401E+05   4.255E+04   8.690E+03   3.373E+05   8.918E+04   3.121E+05   8.690E+03   3.385E+05
 68   2.402E+05   4.233E+04   9.291E+03   3.370E+05   8.918E+04   3.120E+05   9.291E+03   3.383E+05
 69   2.402E+05   4.209E+04   9.908E+03   3.366E+05   8.918E+04   3.119E+05   9.908E+03   3.381E+05
 70   2.403E+05   4.182E+04   1.055E+04   3.362E+05   8.918E+04   3.119E+05   1.055E+04   3.379E+05
 71   2.404E+05   4.154E+04   1.122E+04   3.358E+05   8.918E+04   3.118E+05   1.122E+04   3.377E+05
 72   2.404E+05   4.122E+04   1.192E+04   3.354E+05   8.918E+04   3.117E+05   1.192E+04   3.375E+05
 73   2.405E+05   4.088E+04   1.265E+04   3.349E+05   8.918E+04   3.116E+05   1.265E+04   3.373E+05
 74   2.407E+05   4.051E+04   1.341E+04   3.344E+05   8.917E+04   3.115E+05   1.341E+04   3.370E+05
 75   2.408E+05   4.011E+04   1.419E+04   3.338E+05   8.917E+04   3.115E+05   1.419E+04   3.368E+05
 76   2.410E+05   3.968E+04   1.499E+04   3.332E+05   8.917E+04   3.114E+05   1.499E+04   3.365E+05
 77   2.412E+05   3.922E+04   1.582E+04   3.326E+05   8.916E+04   3.113E+05   1.582E+04   3.362E+05
 78   2.415E+05   3.872E+04   1.667E+04   3.319E+05   8.916E+04   3.112E+05   1.667E+04   3.359E+05
 79   2.418E+05   3.818E+04   1.756E+04   3.312E+05   8.916E+04   3.111E+05   1.756E+04   3.356E+05
 80   2.422E+05   3.760E+04   1.848E+04   3.304E+05   8.917E+04   3.110E+05   1.848E+04   3.352E+05
 81   2.428E+05   3.699E+04   1.946E+04   3.296E+05   8.925E+04   3.109E+05   1.928E+04   3.351E+05
 82   2.436E+05   3.633E+04   2.053E+04   3.287E+05   8.937E+04   3.108E+05   2.038E+04   3.349E+05
 83   2.448E+05   3.563E+04   2.171E+04   3.278E+05   9.416E+04   2.998E+05   9.247E+04   3.140E+05
 84   2.468E+05   3.489E+04   2.392E+04   3.268E+05   1.043E+05   2.955E+05   1.019E+05   3.080E+05
 85   2.492E+05   3.410E+04   2.767E+04   3.257E+05   1.153E+05   2.867E+05   1.132E+05   2.986E+05
 86   2.521E+05   3.327E+04   3.338E+04   3.244E+05   1.272E+05   2.756E+05   1.254E+05   2.868E+05
 87   2.556E+05   3.239E+04   4.135E+04   3.228E+05   1.400E+05   2.628E+05   1.384E+05   2.733E+05
 88   2.598E+05   3.146E+04   5.148E+04   3.207E+05   1.538E+05   2.483E+05   1.523E+05   2.580E+05
 89   2.646E+05   3.048E+04   6.345E+04   3.182E+05   1.684E+05   2.320E+05   1.671E+05   2.410E+05
 90   2.702E+05   2.946E+04   7.699E+04   3.152E+05   1.838E+05   2.138E+05   1.826E+05   2.222E+05
 91   2.765E+05   2.838E+04   9.181E+04   3.116E+05   1.998E+05   1.940E+05   1.988E+05   2.018E+05
 92   2.835E+05   2.726E+04   1.079E+05   3.074E+05   2.163E+05   1.727E+05   2.154E+05   1.800E+05
 93   2.912E+05   2.609E+04   1.251E+05   3.029E+05   2.332E+05   1.497E+05   2.324E+05   1.567E+05
 94   2.995E+05   2.488E+04   1.433E+05   2.980E+05   2.502E+05   1.249E+05   2.494E+05   1.317E+05
 95   3.082E+05   2.363E+04   1.620E+05   2.928E+05   2.671E+05   9.886E+04   2.664E+05   1.053E+05
 96   3.173E+05   2.234E+04   1.806E+05   2.874E+05   2.838E+05   7.200E+04   2.831E+05   7.828E+04
 97   3.268E+05   2.101E+04   1.989E+05   2.819E+05   3.009E+05   4.508E+04   3.002E+05   5.117E+04
 98   3.367E+05   1.966E+04   2.171E+05   2.763E+05   3.183E+05   2.211E+04   3.174E+05   2.809E+04
 99   3.466E+05   1.830E+04   2.354E+05   2.708E+05   3.361E+05   5.853E+03   3.343E+05   1.179E+04
100   3.556E+05   1.694E+04   2.538E+05   2.654E+05   3.556E+05   3.971E+02   3.503E+05   6.323E+03
101   3.599E+05   1.560E+04   2.690E+05   2.601E+05   3.599E+05   3.689E+02   3.551E+05   6.148E+03
 NST=     9

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
  1   2.395E+05   4.439E+04   0.000E+00   3.418E+05   8.905E+04   3.125E+05   0.000E+00   3.418E+05
  2   2.395E+05   4.439E+04   2.094E+00   3.418E+05   8.905E+04   3.125E+05   1.817E+00   3.418E+05
  3   2.395E+05   4.439E+04   3.513E+00   3.418E+05   8.905E+04   3.125E+05   4.029E+00   3.418E+05
  4   2.395E+05   4.439E+04   8.597E+00   3.418E+05   8.904E+04   3.125E+05   8.481E+00   3.418E+05
  5   2.395E+05   4.439E+04   1.007E+01   3.418E+05   8.904E+04   3.125E+05   1.038E+01   3.418E+05
  6   2.395E+05   4.439E+04   1.575E+01   3.418E+05   8.904E+04   3.125E+05   1.617E+01   3.418E+05
  7   2.395E+05   4.439E+04   1.936E+01   3.418E+05   8.904E+04   3.125E+05   1.908E+01   3.418E+05
  8   2.395E+05   4.439E+04   2.273E+01   3.418E+05   8.904E+04   3.125E+05   2.272E+01   3.418E+05
  9   2.395E+05   4.439E+04   2.625E+01   3.418E+05   8.904E+04   3.125E+05   2.624E+01   3.418E+05
 10   2.395E+05   4.439E+04   3.018E+01   3.418E+05   8.904E+04   3.125E+05   3.015E+01   3.418E+05
 11   2.395E+05   4.439E+04   3.446E+01   3.418E+05   8.904E+04   3.125E+05   3.445E+01   3.418E+05
 12   2.395E+05   4.439E+04   3.918E+01   3.418E+05   8.905E+04   3.125E+05   3.918E+01   3.418E+05
 13   2.395E+05   4.439E+04   4.442E+01   3.418E+05   8.905E+04   3.125E+05   4.440E+01   3.418E+05
 14   2.395E+05   4.439E+04   5.016E+01   3.418E+05   8.905E+04   3.125E+05   5.014E+01   3.418E+05
 15   2.395E+05   4.439E+04   5.627E+01   3.417E+05   8.905E+04   3.125E+05   5.628E+01   3.417E+05
 16   2.395E+05   4.439E+04   6.272E+01   3.417E+05   8.905E+04   3.125E+05   6.271E+01   3.417E+05
 17   2.395E+05   4.439E+04   6.925E+01   3.417E+05   8.905E+04   3.125E+05   6.924E+01   3.417E+05
 18   2.395E+05   4.439E+04   7.562E+01   3.417E+05   8.905E+04   3.125E+05   7.561E+01   3.417E+05
 19   2.395E+05   4.439E+04   8.156E+01   3.417E+05   8.905E+04   3.125E+05   8.156E+01   3.417E+05
 20   2.395E+05   4.439E+04   8.694E+01   3.417E+05   8.905E+04   3.125E+05   8.693E+01   3.417E+05
 21   2.395E+05   4.439E+04   9.171E+01   3.417E+05   8.905E+04   3.125E+05   9.170E+01   3.417E+05
 22   2.395E+05   4.439E+04   9.602E+01   3.417E+05   8.905E+04   3.125E+05   9.602E+01   3.417E+05
 23   2.395E+05   4.438E+04   1.001E+02   3.417E+05   8.905E+04   3.125E+05   1.001E+02   3.417E+05
 24   2.395E+05   4.438E+04   1.044E+02   3.417E+05   8.905E+04   3.125E+05   1.044E+02   3.417E+05
 25   2.395E+05   4.438E+04   1.092E+02   3.417E+05   8.905E+04   3.125E+05   1.091E+02   3.417E+05
 26   2.395E+05   4.438E+04   1.147E+02   3.417E+05   8.905E+04   3.125E+05   1.147E+02   3.417E+05
 27   2.395E+05   4.438E+04   1.213E+02   3.417E+05   8.905E+04   3.125E+05   1.213E+02   3.417E+05
 28   2.395E+05   4.438E+04   1.293E+02   3.417E+05   8.905E+04   3.125E+05   1.293E+02   3.417E+05
 29   2.395E+05   4.438E+04   1.390E+02   3.417E+05   8.905E+04   3.125E+05   1.390E+02   3.417E+05
 30   2.395E+05   4.438E+04   1.508E+02   3.417E+05   8.905E+04   3.125E+05   1.508E+02   3.417E+05
 31   2.395E+05   4.438E+04   1.650E+02   3.417E+05   8.905E+04   3.125E+05   1.650E+02   3.417E+05
 32   2.395E+05   4.438E+04   1.822E+02   3.417E+05   8.905E+04   3.125E+05   1.822E+02   3.417E+05
 33   2.395E+05   4.437E+04   2.027E+02   3.417E+05   8.905E+04   3.125E+05   2.027E+02   3.417E+05
 34   2.395E+05   4.437E+04   2.271E+02   3.417E+05   8.905E+04   3.125E+05   2.271E+02   3.417E+05
 35   2.395E+05   4.437E+04   2.558E+02   3.417E+05   8.905E+04   3.125E+05   2.558E+02   3.417E+05
 36   2.395E+05   4.437E+04   2.891E+02   3.416E+05   8.906E+04   3.125E+05   2.890E+02   3.417E+05
 37   2.395E+05   4.436E+04   3.270E+02   3.416E+05   8.906E+04   3.125E+05   3.270E+02   3.416E+05
 38   2.395E+05   4.436E+04   3.695E+02   3.416E+05   8.906E+04   3.125E+05   3.695E+02   3.416E+05
 39   2.395E+05   4.435E+04   4.167E+02   3.416E+05   8.906E+04   3.125E+05   4.166E+02   3.416E+05
 40   2.395E+05   4.435E+04   4.689E+02   3.415E+05   8.906E+04   3.125E+05   4.689E+02   3.416E+05
 41   2.395E+05   4.434E+04   5.271E+02   3.415E+05   8.906E+04   3.125E+05   5.271E+02   3.415E+05
 42   2.395E+05   4.433E+04   5.926E+02   3.415E+05   8.906E+04   3.125E+05   5.926E+02   3.415E+05
 43   2.395E+05   4.432E+04   6.666E+02   3.414E+05   8.906E+04   3.125E+05   6.666E+02   3.415E+05
 44   2.395E+05   4.431E+04   7.502E+02   3.414E+05   8.906E+04   3.125E+05   7.502E+02   3.414E+05
 45   2.395E+05   4.430E+04   8.448E+02   3.413E+05   8.906E+04   3.125E+05   8.448E+02   3.414E+05
 46   2.395E+05   4.428E+04   9.527E+02   3.412E+05   8.906E+04   3.125E+05   9.526E+02   3.413E+05
 47   2.395E+05   4.426E+04   1.077E+03   3.412E+05   8.906E+04   3.125E+05   1.077E+03   3.412E+05
 48   2.395E+05   4.424E+04   1.221E+03   3.411E+05   8.906E+04   3.125E+05   1.221E+03   3.412E+05
 49   2.395E+05   4.422E+04   1.389E+03   3.410E+05   8.906E+04   3.125E+05   1.389E+03   3.411E+05
 50   2.395E+05   4.419E+04   1.579E+03   3.408E+05   8.906E+04   3.125E+05   1.579E+03   3.410E+05
 51   2.395E+05   4.416E+04   1.793E+03   3.407E+05   8.906E+04   3.125E+05   1.793E+03   3.409E+05
 52   2.395E+05   4.413E+04   2.029E+03   3.406E+05   8.906E+04   3.124E+05   2.029E+03   3.408E+05
 53   2.395E+05   4.409E+04   2.286E+03   3.405E+05   8.906E+04   3.124E+05   2.286E+03   3.406E+05
 54   2.395E+05   4.404E+04   2.564E+03   3.403E+05   8.906E+04   3.124E+05   2.564E+03   3.405E+05
 55   2.395E+05   4.399E+04   2.862E+03   3.402E+05   8.906E+04   3.124E+05   2.862E+03   3.404E+05
 56   2.395E+05   4.393E+04   3.182E+03   3.400E+05   8.906E+04   3.124E+05   3.182E+03   3.403E+05
 57   2.395E+05   4.386E+04   3.528E+03   3.398E+05   8.906E+04   3.124E+05   3.528E+03   3.402E+05
 58   2.396E+05   4.379E+04   3.905E+03   3.396E+05   8.906E+04   3.123E+05   3.905E+03   3.400E+05
 59   2.396E+05   4.370E+04   4.316E+03   3.394E+05   8.906E+04   3.123E+05   4.316E+03   3.399E+05
 60   2.396E+05   4.361E+04   4.764E+03   3.392E+05   8.906E+04   3.123E+05   4.764E+03   3.397E+05
 61   2.396E+05   4.350E+04   5.249E+03   3.389E+05   8.906E+04   3.122E+05   5.249E+03   3.395E+05
 62   2.396E+05   4.338E+04   5.772E+03   3.387E+05   8.906E+04   3.122E+05   5.772E+03   3.393E+05
 63   2.396E+05   4.325E+04   6.325E+03   3.384E+05   8.907E+04   3.122E+05   6.325E+03   3.392E+05
 64   2.396E+05   4.310E+04   6.903E+03   3.382E+05   8.907E+04   3.121E+05   6.903E+03   3.390E+05
 65   2.396E+05   4.294E+04   7.497E+03   3.379E+05   8.907E+04   3.121E+05   7.497E+03   3.388E+05
 66   2.397E+05   4.276E+04   8.098E+03   3.376E+05   8.907E+04   3.120E+05   8.098E+03   3.387E+05
 67   2.397E+05   4.256E+04   8.695E+03   3.373E+05   8.907E+04   3.120E+05   8.695E+03   3.385E+05
 68   2.397E+05   4.234E+04   9.297E+03   3.370E+05   8.907E+04   3.119E+05   9.297E+03   3.383E+05
 69   2.398E+05   4.210E+04   9.914E+03   3.366E+05   8.907E+04   3.118E+05   9.914E+03   3.381E+05
 70   2.398E+05   4.184E+04   1.055E+04   3.362E+05   8.907E+04   3.118E+05   1.055E+04   3.379E+05
 71   2.399E+05   4.155E+04   1.123E+04   3.358E+05   8.907E+04   3.117E+05   1.123E+04   3.377E+05
 72   2.400E+05   4.124E+04   1.193E+04   3.354E+05   8.907E+04   3.116E+05   1.193E+04   3.375E+05
 73   2.401E+05   4.090E+04   1.266E+04   3.349E+05   8.907E+04   3.115E+05   1.266E+04   3.373E+05
 74   2.402E+05   4.053E+04   1.342E+04   3.344E+05   8.907E+04   3.114E+05   1.342E+04   3.370E+05
 75   2.404E+05   4.013E+04   1.420E+04   3.338E+05   8.907E+04   3.114E+05   1.420E+04   3.368E+05
 76   2.405E+05   3.970E+04   1.500E+04   3.332E+05   8.906E+04   3.113E+05   1.500E+04   3.365E+05
 77   2.408E+05   3.923E+04   1.583E+04   3.326E+05   8.906E+04   3.112E+05   1.583E+04   3.362E+05
 78   2.410E+05   3.873E+04   1.668E+04   3.319E+05   8.906E+04   3.111E+05   1.668E+04   3.359E+05
 79   2.413E+05   3.819E+04   1.756E+04   3.312E+05   8.905E+04   3.110E+05   1.756E+04   3.356E+05
 80   2.418E+05   3.762E+04   1.849E+04   3.304E+05   8.906E+04   3.109E+05   1.849E+04   3.352E+05
 81   2.423E+05   3.700E+04   1.947E+04   3.296E+05   8.914E+04   3.108E+05   1.928E+04   3.351E+05
 82   2.431E+05   3.635E+04   2.053E+04   3.287E+05   8.925E+04   3.107E+05   2.038E+04   3.349E+05
 83   2.442E+05   3.565E+04   2.167E+04   3.278E+05   9.378E+04   2.997E+05   9.209E+04   3.141E+05
 84   2.463E+05   3.491E+04   2.384E+04   3.268E+05   1.039E+05   2.955E+05   1.015E+05   3.082E+05
 85   2.487E+05   3.412E+04   2.751E+04   3.257E+05   1.148E+05   2.869E+05   1.127E+05   2.989E+05
 86   2.516E+05   3.328E+04   3.315E+04   3.244E+05   1.267E+05   2.759E+05   1.248E+05   2.872E+05
 87   2.551E+05   3.240E+04   4.102E+04   3.228E+05   1.395E+05   2.632E+05   1.379E+05   2.738E+05
 88   2.592E+05   3.147E+04   5.107E+04   3.208E+05   1.532E+05   2.488E+05   1.517E+05   2.586E+05
 89   2.640E+05   3.050E+04   6.296E+04   3.183E+05   1.678E+05   2.325E+05   1.665E+05   2.417E+05
 90   2.695E+05   2.947E+04   7.644E+04   3.152E+05   1.831E+05   2.144E+05   1.819E+05   2.230E+05
 91   2.758E+05   2.840E+04   9.120E+04   3.117E+05   1.991E+05   1.946E+05   1.981E+05   2.026E+05
 92   2.828E+05   2.728E+04   1.072E+05   3.076E+05   2.156E+05   1.734E+05   2.147E+05   1.808E+05
 93   2.904E+05   2.611E+04   1.244E+05   3.030E+05   2.324E+05   1.504E+05   2.316E+05   1.575E+05
 94   2.987E+05   2.490E+04   1.425E+05   2.981E+05   2.493E+05   1.257E+05   2.486E+05   1.325E+05
 95   3.073E+05   2.364E+04   1.611E+05   2.929E+05   2.662E+05   9.953E+04   2.655E+05   1.061E+05
